,review_scores_accuracy,review_scores_accuracy,review_scores_location,host_total_listings_count,number_of_reviews,latitude,longitude,availability_60,availability_30,bedrooms,calculated_host_listings_count_entire_homes,accommodates,calculated_host_listings_count_private_rooms,minimum_nights,number_of_reviews_l30d,availability_90,beds,review_scores_rating,maximum_nights,review_scores_cleanliness,review_scores_communication,host_listings_count,review_scores_checkin,availability_365,number_of_reviews_ltm,review_scores_value,calculated_host_listings_count
15327,4.71,4.71,4.86,1.0,7.0,19.4281998,-99.1730683,0,0,2.0,1.0,6.0,0.0,1.0,0.0,24,3.0,4.71,365,4.8,4.86,1.0,4.86,297,0.0,4.57,1.0
15328,4.83,4.83,4.83,13.0,6.0,19.38038,-99.13354,59,29,1.0,0.0,2.0,0.7,1.0,0.0,89,1.9678361335646877,5.0,365,5.0,4.83,12.0,5.0,364,3.0,4.67,9.0
15329,4.96,4.96,4.86,1.0,49.0,19.42249,-99.2,19,19,1.0,0.0,1.0,1.0,1.0,1.0,19,1.0,5.0,1125,4.98,4.98,1.0,4.98,19,11.0,4.92,1.0
15330,4.8,4.8,4.78,8.0,50.0,19.3894267,-99.1484269,9,7,3.0,8.0,2.9,0.0,2.0,2.0,29,1.6,4.86,30,4.84,4.94,8.0,4.88,289,28.0,4.82,8.0
15331,4.65,4.65,4.94,3.0,48.0,19.417519023470383,-99.17512420418944,0,0,3.0,2.0,6.0,0.0,1.0,0.0,0,3.0,4.67,365,4.92,4.9,3.0,4.81,267,27.0,4.71,2.0
15332,4.64,4.64,4.67,7.3,90.0,19.405,-99.16863,0,0,1.0,4.0,4.0,0.0,1.0,0.9,0,2.0,4.57,1125,4.61,4.6,4.0,4.9,0,10.9,4.58,4.0
15333,3.67,4.9,4.9,2.0,3.0,19.443529,-99.2017461,30,2,3.0,1.0,6.0,0.0,3.0,0.0,60,3.0,4.8,365,4.8,4.9,2.0,4.9,68,3.0,4.8,1.0
15334,4.73,4.73,4.69,7.3,27.0,19.40429,-99.16753,0,0,1.0,4.0,2.0,0.0,1.0,2.0,0,1.0,4.67,1125,4.73,4.65,4.0,4.74,0,10.9,4.59,4.0
15335,3.5,4.9,4.9,1.0,4.0,19.4,-99.16046,0,0,1.5696453569762017,0.0,4.0,1.0,1.0,0.0,0,1.9678361335646877,4.8,1125,4.8,4.9,1.0,4.9,0,0.0,4.8,1.0
15336,4.6,4.6,4.6,7.3,5.0,19.3625103,-99.2,54,24,1.0,2.5,4.0,0.0,2.0,0.0,84,2.0,4.8,365,4.8,5.0,6.2,4.8,359,1.0,5.0,4.9
15337,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.4256427,-99.172342,60,30,1.0,0.0,4.0,1.0,1.6,0.0,90,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,365,0.0,4.725268047982552,1.0
15338,4.85,4.85,4.71,36.0,41.0,19.4416133,-99.1959368,49,19,2.0,11.0,5.0,0.0,2.0,0.0,79,1.6,4.63,365,4.88,4.76,6.2,4.9,87,21.0,4.63,11.0
15339,4.87,4.87,4.78,11.0,94.0,19.4058114,-99.1429784,19,11,2.0,3.0,4.0,0.0,2.0,1.0,39,2.0,4.88,365,4.8,4.83,8.0,4.9,284,10.9,4.84,3.0
15340,4.95,4.95,5.0,7.3,57.0,19.4210727,-99.1557975,45,15,3.0,2.5,6.0,0.0,1.0,3.0,74,1.6,4.95,365,4.95,4.95,6.2,4.89,335,26.0,4.91,4.9
15341,4.9,4.9,4.9,4.0,10.0,19.40089,-99.17936,0,0,1.0,1.0,2.0,0.0,1.0,1.0,24,1.0,4.8,365,4.9,4.9,2.0,4.9,299,8.0,4.8,1.0
15342,5.0,5.0,5.0,1.0,22.0,19.4395976,-99.1825289,54,24,1.0,0.0,2.0,1.0,1.0,0.0,84,1.0,5.0,30,5.0,5.0,1.0,4.91,359,10.0,4.95,1.0
15343,4.93,4.93,4.79,2.0,14.0,19.39625,-99.2,48,23,2.0,2.0,4.0,0.0,1.0,0.0,77,2.0,4.93,28,5.0,4.93,2.0,4.93,348,7.0,4.86,2.0
15344,4.94,4.94,4.94,2.0,18.0,19.421986081201137,-99.1720500960946,36,16,1.0,1.0,5.0,0.0,3.0,0.0,66,3.0,4.89,365,4.94,4.83,1.0,4.89,341,13.0,4.82,1.0
15345,4.67,4.67,4.73,7.3,15.0,19.42923,-99.16371,9,9,3.0,2.5,7.0,0.7,1.0,0.0,9,1.6,4.73,1125,4.67,4.73,6.2,4.73,9,7.0,4.64,4.9
15346,5.0,5.0,4.8,13.0,5.0,19.4289648,-99.1270891,33,22,1.0,1.0,1.0,3.0,1.0,0.0,63,1.0,5.0,15,5.0,4.8,13.0,5.0,332,0.0,5.0,13.0
15347,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.39795,-99.17404,0,0,3.0,1.0,7.0,0.0,2.0,0.0,24,1.6,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,298,0.0,4.725268047982552,1.0
15348,4.8,4.8,4.6,12.0,5.0,19.44529,-99.2,55,25,1.0,0.0,6.0,5.0,1.0,0.0,85,1.6,5.0,365,4.6,5.0,5.0,5.0,360,0.0,4.8,5.0
15349,4.77,4.77,4.95,7.3,61.0,19.4296773,-99.1648588,29,10,1.0,2.5,2.0,0.7,1.0,2.0,59,1.0,4.84,1125,4.84,4.9,6.2,4.84,205,27.0,4.7,4.9
15350,4.74,4.74,4.85,7.3,39.0,19.4296773,-99.1648588,44,21,1.0,2.5,2.0,0.7,1.0,1.0,74,1.0,4.64,365,4.77,4.87,6.2,4.77,160,17.0,4.72,4.9
15351,5.0,5.0,4.9,12.0,1.0,19.44537,-99.2,60,30,1.0,0.0,3.0,5.0,1.0,1.0,90,3.0,4.8,365,5.0,5.0,5.0,5.0,365,1.0,4.8,5.0
15352,4.86,4.86,4.93,3.0,125.0,19.43017917794048,-99.15482327342032,12,8,1.0,2.0,1.0,1.0,1.0,0.9,34,1.0,4.85,120,4.87,4.97,3.0,4.9,303,10.9,4.76,3.0
15353,4.73,4.73,4.65,7.3,52.0,19.40416,-99.16893,0,0,1.0,4.0,2.0,0.0,1.0,0.9,0,1.0,4.69,1125,4.81,4.65,4.0,4.77,0,40.0,4.63,4.0
15354,5.0,5.0,5.0,37.0,1.0,19.3982248,-99.163324,60,30,1.0,2.5,3.0,2.0,1.6,0.0,90,1.0,5.0,365,5.0,5.0,30.0,5.0,364,0.0,5.0,4.9
15355,4.77,4.77,4.92,1.0,71.0,19.37685,-99.16863,41,13,1.0,1.0,2.0,0.0,2.0,2.0,69,1.0,4.76,90,4.77,4.87,1.0,4.85,146,42.0,4.68,1.0
15356,4.793877426390403,4.793877426390403,4.845981243184297,5.0,0.0,19.465120634215747,-99.1556226,18,0,2.0,4.0,4.0,0.0,1.6,0.0,48,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,4.0,4.843370556161396,323,0.0,4.725268047982552,4.0
15357,4.76,4.76,4.87,2.0,55.0,19.4035642,-99.171921,47,23,2.0,2.0,4.0,0.0,1.0,4.0,77,2.0,4.85,365,4.85,4.84,2.0,4.73,351,33.0,4.71,2.0
15358,4.86,4.86,5.0,3.0,22.0,19.43052,-99.2042,35,28,1.0,0.0,2.0,3.0,1.0,1.0,35,1.0,4.91,6,4.95,4.95,3.0,4.86,310,10.0,4.91,3.0
15359,4.8,4.8,4.93,1.0,15.0,19.43697777241521,-99.1906459469866,38,12,1.0,1.0,3.0,0.0,1.6,1.0,68,2.0,4.8,30,4.8,4.93,1.0,4.87,342,8.0,4.8,1.0
15360,4.5,4.9,4.9,7.3,4.0,19.3625103,-99.2,52,22,2.0,2.5,6.0,0.0,2.0,1.0,82,2.0,4.75,365,4.75,4.9,6.2,5.0,357,3.0,4.5,4.9
15361,4.38,4.9,4.88,15.0,8.0,19.428232,-99.188962,49,24,2.0,10.0,4.0,0.0,1.0,0.0,79,3.0,4.8,1125,4.5,4.9,10.0,4.9,334,0.0,4.8,10.0
15362,5.0,5.0,5.0,3.0,5.0,19.34368,-99.12661,17,17,1.0,0.0,1.0,1.0,1.0,0.0,17,1.0,5.0,1125,5.0,5.0,1.0,5.0,68,5.0,5.0,1.0
15363,4.94,4.94,4.81,7.3,16.0,19.3625103,-99.2,53,23,3.0,2.5,7.0,0.0,2.0,0.0,83,3.0,4.81,365,4.81,4.94,6.2,4.88,358,7.0,4.75,4.9
15364,4.83,4.83,4.58,7.3,12.0,19.3625103,-99.2,56,26,3.0,2.5,7.0,0.0,2.0,3.0,86,3.0,4.92,365,4.83,4.83,6.2,4.75,361,10.0,4.83,4.9
15365,4.73,4.73,5.0,7.3,11.0,19.4205,-99.15916,26,9,1.4,2.5,2.9,0.0,1.0,1.0,48,1.6,4.73,365,5.0,4.91,6.2,5.0,308,9.0,4.55,4.9
15366,4.793877426390403,4.793877426390403,4.845981243184297,8.0,0.0,19.44803,-99.21362,13,0,1.0,3.0,3.0,3.0,2.0,0.0,43,2.0,4.757116810608044,31,4.761881788440568,4.829862595419848,8.0,4.843370556161396,43,0.0,4.725268047982552,6.0
15367,4.86,4.86,4.96,7.3,27.0,19.4210727,-99.1557975,54,24,3.0,2.5,6.0,0.0,1.0,0.9,84,3.0,4.77,365,4.81,4.92,6.2,4.87,358,10.9,4.75,4.9
15368,4.9,4.9,4.94,1.0,122.0,19.41346045434031,-99.1758846607132,10,6,1.0,1.0,2.0,0.0,1.0,1.0,36,1.0,4.87,28,4.83,4.95,1.0,4.97,116,10.9,4.79,1.0
15369,5.0,5.0,4.9,15.0,10.0,19.428232,-99.188962,43,20,2.0,10.0,4.0,0.0,1.0,0.0,72,3.0,4.8,1125,4.6,4.9,10.0,4.6,327,3.0,4.9,10.0
15370,4.8,4.8,4.94,7.3,54.0,19.4099991,-99.1701759,50,20,1.0,2.5,2.0,0.0,1.0,0.0,80,1.0,4.7,365,4.87,4.89,6.2,4.94,355,36.0,4.59,4.9
15371,4.79,4.79,4.98,7.3,80.0,19.4099991,-99.1701759,53,27,1.0,2.5,2.0,0.0,1.0,3.0,79,1.0,4.79,365,4.94,4.84,6.2,4.83,354,10.9,4.64,4.9
15372,4.76,4.76,4.88,7.3,72.0,19.4099991,-99.1701759,54,26,1.0,2.5,2.0,0.0,1.0,1.0,84,1.0,4.76,365,4.85,4.82,6.2,4.9,359,10.9,4.68,4.9
15373,4.93,4.93,5.0,7.3,87.0,19.4099991,-99.1701759,37,22,1.0,2.5,2.0,0.0,1.0,2.0,67,1.0,4.91,365,4.94,4.91,6.2,4.95,342,10.9,4.86,4.9
15374,4.81,4.81,4.96,7.3,85.0,19.4099991,-99.1701759,43,17,1.0,2.5,2.0,0.0,1.0,5.0,73,1.0,4.8,365,4.84,4.95,6.2,4.91,348,10.9,4.71,4.9
15375,4.93,4.93,4.95,7.3,41.0,19.4210727,-99.1557975,32,12,2.0,2.5,6.0,0.0,1.0,3.0,42,3.0,4.83,365,4.76,4.9,6.2,4.76,301,17.0,4.68,4.9
15376,4.0,4.9,5.0,7.3,1.0,19.41854,-99.16068,22,9,1.0,2.5,2.0,0.0,1.0,0.0,49,1.0,4.8,365,4.8,5.0,6.2,5.0,315,1.0,4.8,4.9
15377,4.0,4.9,5.0,7.3,2.0,19.41978,-99.16058,25,12,1.0,2.5,2.0,0.0,1.0,0.0,49,1.0,4.8,365,4.5,4.9,6.2,4.9,313,2.0,4.8,4.9
15378,5.0,5.0,5.0,7.3,1.0,19.418319233591472,-99.1595666468942,32,14,1.0,2.5,2.0,0.0,1.0,0.0,62,1.0,5.0,365,5.0,5.0,6.2,5.0,328,1.0,5.0,4.9
15379,4.793877426390403,4.793877426390403,4.845981243184297,7.3,0.0,19.41965,-99.16065,30,12,1.0,2.5,2.0,0.0,1.0,0.0,60,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,6.2,4.843370556161396,322,0.0,4.725268047982552,4.9
15380,4.88,4.88,4.9,3.0,24.0,19.4,-99.14578,0,0,1.0,0.0,2.0,3.0,1.0,0.0,1,1.0,4.88,365,4.88,4.79,3.0,4.79,87,5.0,4.71,3.0
15381,4.93,4.93,5.0,4.0,46.0,19.411101573041392,-99.17533747851849,6,6,2.0,1.0,3.0,0.0,1.6,0.0,20,1.0,4.91,30,4.93,5.0,3.0,4.98,110,17.0,4.87,1.0
15382,4.96,4.96,4.72,7.0,46.0,19.45945,-99.1291,45,15,1.0,5.0,4.0,0.0,2.0,2.0,75,1.0,4.87,28,5.0,5.0,5.0,4.96,165,28.0,4.93,5.0
15383,4.88,4.88,4.9,1.0,32.0,19.43936789665197,-99.13397878991272,18,6,1.0,1.0,2.0,0.0,2.0,2.0,43,1.0,4.84,31,4.78,4.88,1.0,4.97,131,29.0,4.81,1.0
15384,5.0,5.0,5.0,5.0,2.0,19.411616825324888,-99.17662506607992,24,9,1.0,0.0,2.0,3.0,1.0,0.0,47,1.0,5.0,365,5.0,5.0,3.0,5.0,311,0.0,4.5,3.0
15385,4.82,4.82,4.99,7.3,77.0,19.4099991,-99.1701759,60,30,1.0,2.5,2.0,0.0,1.0,3.0,90,1.0,4.78,365,4.94,4.87,6.2,4.87,365,52.0,4.73,4.9
15386,4.93,4.93,4.94,7.3,72.0,19.4099991,-99.1701759,56,26,1.0,2.5,2.0,0.0,1.0,4.0,86,1.0,4.81,365,4.97,4.81,6.2,4.89,361,10.9,4.79,4.9
15387,4.81,4.81,4.94,11.0,72.0,19.3529886,-99.1650357,54,28,1.0,6.0,2.0,0.0,1.0,1.0,84,1.0,4.79,365,4.86,4.88,10.0,4.71,359,36.0,4.54,6.0
15388,4.793877426390403,4.793877426390403,4.845981243184297,27.0,0.0,19.4041,-99.17232,60,30,1.0,10.0,2.0,0.7,1.0,0.0,90,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,25.0,4.843370556161396,364,0.0,4.725268047982552,19.0
15389,4.88,4.88,4.76,20.0,17.0,19.4060082,-99.1712752,28,22,2.0,14.0,5.0,0.0,1.0,1.0,52,1.6,4.94,365,4.71,4.76,20.0,4.9,320,6.0,4.82,14.0
15390,5.0,5.0,5.0,20.0,13.0,19.4060082,-99.1712752,20,13,2.0,14.0,5.0,0.0,1.0,0.0,35,1.6,4.77,365,4.69,4.92,20.0,4.92,303,1.0,4.92,14.0
15391,4.44,4.9,4.89,27.0,9.0,19.40466315777192,-99.17168855090551,24,0,1.0,10.0,2.0,0.7,1.0,1.0,54,1.0,4.44,365,4.56,4.9,25.0,4.9,328,7.0,4.8,19.0
15392,4.9,4.9,4.76,20.0,21.0,19.4060082,-99.1712752,35,18,2.0,14.0,5.0,0.0,1.0,1.0,47,1.6,4.81,365,4.86,4.81,20.0,4.67,303,2.0,4.9,14.0
15393,4.88,4.88,5.0,7.3,32.0,19.4296456,-99.1814692,33,26,3.0,2.5,2.9,0.0,1.6,1.0,63,1.6,4.81,365,4.91,4.91,6.2,4.94,63,16.0,4.81,4.9
15394,5.0,5.0,5.0,5.0,3.0,19.426724,-99.1652785,39,26,1.0,1.0,4.0,0.0,1.0,0.0,68,1.0,4.67,60,5.0,4.9,5.0,4.9,340,1.0,4.67,1.0
15395,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.40815,-99.17649,0,0,1.0,1.0,2.0,0.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,365,4.761881788440568,4.829862595419848,2.0,4.843370556161396,0,0.0,4.725268047982552,1.0
15396,4.75,4.75,5.0,3.0,8.0,19.424322765284703,-99.16885122656822,40,16,3.0,1.0,6.0,2.0,2.0,0.0,68,3.0,4.75,365,5.0,4.63,3.0,4.9,342,0.0,5.0,3.0
15397,4.98,4.98,4.99,1.0,27.0,19.4223204,-99.1725953,26,12,2.0,1.0,5.0,0.0,1.0,2.0,51,3.0,4.97,1125,4.98,4.99,1.0,4.99,322,10.9,4.95,1.0
15398,4.0,4.9,4.67,27.0,3.0,19.40477962302852,-99.17242160295235,51,21,1.0,10.0,2.0,0.7,1.0,0.0,81,1.0,4.8,365,4.8,4.67,25.0,4.9,355,3.0,4.8,19.0
15399,4.793877426390403,4.793877426390403,4.845981243184297,27.0,0.0,19.402607224399404,-99.1721368726249,57,27,1.0,10.0,3.0,0.7,1.0,0.0,87,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,25.0,4.843370556161396,361,0.0,4.725268047982552,19.0
15400,4.33,4.9,4.9,27.0,3.0,19.402555672323484,-99.17173899534272,54,24,1.0,10.0,1.0,0.7,1.0,0.0,84,1.0,4.8,365,5.0,4.9,25.0,4.9,359,2.0,4.8,19.0
15401,3.0,4.9,4.9,27.0,1.0,19.40311,-99.17252,60,30,1.0,10.0,1.0,0.7,1.0,0.0,90,1.0,4.8,365,4.8,5.0,25.0,5.0,365,1.0,4.8,19.0
15402,3.6,4.9,5.0,27.0,5.0,19.402708163180613,-99.17385117119896,54,24,1.0,10.0,1.0,0.7,1.0,0.0,84,1.0,4.8,365,4.8,4.8,25.0,4.9,359,2.0,4.8,19.0
15403,5.0,5.0,5.0,27.0,4.0,19.40429033694457,-99.17392913116304,60,30,1.0,10.0,2.0,0.7,1.0,0.0,90,1.0,4.8,365,4.8,4.9,25.0,4.9,364,3.0,4.5,19.0
15404,4.91,4.91,4.84,2.0,67.0,19.4373244,-99.1347844,7,4,1.0,2.0,2.0,0.0,2.0,3.0,14,1.0,4.87,365,4.93,4.87,2.0,4.91,134,45.0,4.87,2.0
15405,4.793877426390403,4.793877426390403,4.845981243184297,27.0,0.0,19.402777025752027,-99.17347991672206,60,30,1.0,10.0,2.0,0.7,1.0,0.0,90,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,25.0,4.843370556161396,365,0.0,4.725268047982552,19.0
15406,4.96,4.96,4.95,2.0,57.0,19.401279002091883,-99.2,33,19,2.0,2.0,4.0,0.0,1.0,3.0,62,3.0,4.93,60,4.91,4.95,2.0,4.95,333,32.0,4.81,2.0
15407,4.9,4.9,4.84,7.3,99.0,19.4338316,-99.1563071,54,24,0.0,2.5,3.0,0.0,2.0,2.0,84,1.0,4.82,1125,4.77,4.97,6.2,4.87,201,10.9,4.67,4.9
15408,4.83,4.83,4.89,7.0,35.0,19.337074124704497,-99.1848747227539,0,0,1.0,0.0,1.0,0.7,1.0,0.0,0,1.0,4.89,1125,4.77,4.89,7.0,4.77,22,26.0,4.89,7.0
15409,1.0,4.9,4.9,3.0,1.0,19.40046679751536,-99.14532456547022,5,5,2.0,1.0,4.0,0.0,3.0,0.0,5,2.0,4.8,365,4.8,4.9,1.0,4.9,272,0.0,4.8,1.0
15410,4.95,4.95,4.97,7.3,119.0,19.4295139,-99.167941,33,16,1.0,2.5,2.0,0.7,1.0,3.0,57,1.0,4.95,60,4.91,4.98,6.2,4.99,63,48.0,4.87,4.9
15411,4.67,4.67,4.83,3.0,6.0,19.3852655,-99.1537664,0,0,2.0,1.0,5.0,0.0,1.6,0.0,0,2.0,4.8,91,4.83,4.9,2.0,4.83,178,0.0,4.67,1.0
15412,4.82,4.82,4.82,1.0,114.0,19.43478524725117,-99.1484124585986,38,19,2.0,1.0,5.0,0.0,1.0,0.9,68,3.0,4.69,180,4.55,4.89,1.0,4.82,68,10.9,4.72,1.0
15413,4.793877426390403,4.793877426390403,4.845981243184297,7.0,0.0,19.34014883133725,-99.2,53,23,3.0,0.0,6.0,4.0,3.0,0.0,82,1.6,4.757116810608044,28,4.761881788440568,4.829862595419848,4.0,4.843370556161396,82,0.0,4.725268047982552,4.0
15414,4.9,4.9,5.0,1.0,10.0,19.443939582265635,-99.14650670105576,34,15,1.0,0.0,2.0,1.0,1.0,1.0,61,1.0,5.0,14,4.5,5.0,1.0,5.0,330,9.0,4.8,1.0
15415,4.96,4.96,4.91,7.0,54.0,19.415486836580666,-99.17042601853608,41,19,2.0,4.0,4.0,0.0,3.0,3.0,50,2.0,5.0,32,4.98,4.98,7.0,4.98,50,29.0,4.98,4.0
15416,4.7,4.7,4.94,1.0,71.0,19.4155252,-99.1834194,48,23,2.0,1.0,5.0,0.0,2.0,2.0,78,1.6,4.69,1125,4.63,4.97,1.0,4.99,353,37.0,4.66,1.0
15417,5.0,5.0,5.0,24.0,1.0,19.4,-99.13313391199246,0,0,1.4,15.0,2.9,0.7,1.0,0.0,22,1.6,5.0,1125,5.0,5.0,24.0,5.0,297,0.0,5.0,24.0
15418,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.40435,-99.16106,53,23,1.0,0.0,2.0,1.0,1.6,0.0,83,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,358,0.0,4.725268047982552,1.0
15419,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.47971,-99.18555,0,0,2.0,0.0,1.0,1.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
15420,4.8,4.8,4.9,7.3,5.0,19.3625103,-99.2,50,20,1.0,2.5,4.0,0.0,2.0,0.0,80,2.0,4.6,365,4.8,4.8,6.2,5.0,355,4.0,4.8,4.9
15421,5.0,5.0,5.0,7.3,1.0,19.4192263008159,-99.15404872925698,0,0,2.0,2.5,4.0,0.0,1.0,0.0,0,2.0,5.0,365,5.0,5.0,6.2,5.0,0,0.0,5.0,4.9
15422,4.47,4.9,4.69,11.0,36.0,19.42165205731084,-99.1542899873108,33,19,3.0,7.0,6.0,0.0,2.0,2.0,56,3.0,4.56,365,4.5,4.92,7.0,4.75,138,19.0,4.56,7.0
15423,5.0,5.0,4.9,7.3,2.0,19.3625103,-99.2,49,19,1.0,2.5,4.0,0.0,2.0,0.0,79,2.0,5.0,365,4.8,5.0,6.2,5.0,354,2.0,4.5,4.9
15424,4.74,4.74,4.95,23.0,80.0,19.413364010199366,-99.17475114418264,18,9,1.0,6.0,2.0,1.0,2.0,2.0,37,1.0,4.61,365,4.56,4.84,12.0,4.79,303,52.0,4.74,7.0
15425,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.40929923946982,-99.1876985722148,59,29,1.0,1.0,2.0,1.0,1.0,0.0,89,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,2.0,4.843370556161396,364,0.0,4.725268047982552,2.0
15426,4.88,4.88,4.88,7.3,32.0,19.467278,-99.183478,34,10,2.0,2.5,4.0,0.0,3.0,2.0,63,2.0,4.78,365,4.88,4.88,6.2,4.97,153,21.0,4.81,4.9
15427,4.89,4.89,4.84,7.3,56.0,19.4471,-99.17225,13,2,1.4,2.5,2.9,0.0,1.0,2.0,28,1.6,4.89,365,4.98,4.95,6.2,4.95,286,29.0,4.91,25.0
15428,4.97,4.97,4.93,7.3,30.0,19.44547,-99.17237,16,6,1.4,2.5,2.9,0.0,1.0,4.0,44,1.6,4.87,365,4.93,5.0,6.2,5.0,308,17.0,4.83,25.0
15429,5.0,5.0,4.88,2.0,17.0,19.36134,-99.18544,1,1,1.0,2.0,3.0,0.0,1.6,0.0,1,2.0,5.0,180,4.94,5.0,2.0,4.94,52,10.0,4.88,2.0
15430,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.38162113453994,-99.15937499981392,58,28,2.0,1.0,4.0,0.0,1.6,0.0,88,1.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,363,0.0,4.725268047982552,1.0
15431,4.86,4.86,4.86,7.3,7.0,19.3625103,-99.2,54,24,1.0,2.5,4.0,0.0,2.0,0.0,84,2.0,4.71,365,5.0,4.9,6.2,4.71,359,3.0,4.71,4.9
15432,4.92,4.92,5.0,28.0,25.0,19.4082307,-99.1746021,5,5,0.0,2.5,2.0,0.0,2.0,2.0,21,1.0,4.88,1125,4.76,4.84,26.0,4.92,221,18.0,4.88,19.0
15433,5.0,5.0,5.0,5.0,4.0,19.41351,-99.17539,31,16,1.0,0.0,2.0,3.0,1.0,0.0,61,1.0,5.0,365,5.0,5.0,3.0,5.0,330,0.0,5.0,3.0
15434,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.36112,-99.2,56,29,1.0,0.0,4.0,1.0,1.0,0.0,86,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,361,0.0,4.725268047982552,1.0
15435,4.67,4.67,5.0,2.0,9.0,19.417232712384106,-99.17751610793115,54,28,1.0,2.0,2.0,0.0,1.6,0.0,84,1.0,4.67,1125,4.5,4.67,2.0,4.78,352,5.0,4.67,2.0
15436,4.793877426390403,4.793877426390403,4.845981243184297,5.0,0.0,19.41375,-99.17558,32,17,1.0,0.0,2.0,3.0,1.0,0.0,57,1.9678361335646877,4.757116810608044,365,4.761881788440568,4.829862595419848,3.0,4.843370556161396,324,0.0,4.725268047982552,3.0
15437,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.4168,-99.17355,55,28,1.0,1.0,2.0,2.0,1.0,0.0,85,1.0,4.757116810608044,30,4.761881788440568,4.829862595419848,3.0,4.843370556161396,359,0.0,4.725268047982552,3.0
15438,4.8,4.8,4.94,39.0,35.0,19.43092473196945,-99.138439334929,41,21,1.0,2.5,4.0,0.0,1.0,2.0,71,2.0,4.8,28,4.8,4.86,6.2,4.86,346,28.0,4.68,4.9
15439,4.54,4.54,4.92,39.0,24.0,19.430914298032903,-99.13846246898174,56,26,1.0,2.5,5.0,0.0,1.0,0.0,86,3.0,4.5,28,4.63,4.75,6.2,4.75,361,15.0,4.8,4.9
15440,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41456,-99.15871,6,4,1.0,0.0,4.0,2.0,1.0,0.0,20,1.9678361335646877,4.757116810608044,365,4.761881788440568,4.829862595419848,8.0,4.843370556161396,264,0.0,4.725268047982552,2.0
15441,5.0,5.0,5.0,2.0,1.0,19.4293695,-99.1773813,0,0,1.5696453569762017,0.0,2.0,1.0,1.0,0.0,0,1.9678361335646877,5.0,365,5.0,5.0,1.0,5.0,0,0.0,5.0,1.0
15442,4.96,4.96,4.96,4.0,28.0,19.404810550123457,-99.17866580560668,20,0,1.0,1.0,1.0,1.0,1.6,0.0,50,1.0,4.96,1125,4.64,5.0,2.0,5.0,325,6.0,5.0,2.0
15443,4.86,4.86,4.83,2.0,72.0,19.398331854292515,-99.2,32,18,2.0,1.0,4.0,0.0,2.0,1.0,59,2.0,4.96,1125,4.81,4.97,2.0,4.92,328,47.0,4.89,1.0
15444,4.91,4.91,5.0,20.0,11.0,19.4,-99.18730813969992,0,0,1.0,0.0,1.0,1.0,1.0,1.0,7,1.0,4.91,365,5.0,5.0,19.0,4.91,271,11.0,5.0,1.0
15445,4.87,4.87,5.0,7.3,87.0,19.4099991,-99.1701759,47,21,1.0,2.5,2.0,0.0,1.0,2.0,77,1.0,4.83,365,4.97,4.91,6.2,4.95,352,10.9,4.84,4.9
15446,4.79,4.79,4.99,7.3,71.0,19.4099991,-99.1701759,55,30,1.0,2.5,2.0,0.0,1.0,2.0,85,1.0,4.75,365,4.69,4.83,6.2,4.79,360,43.0,4.8,4.9
15447,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.4,-99.1658679395914,60,30,2.0,1.0,3.0,0.0,1.6,0.0,90,3.0,4.757116810608044,365,4.761881788440568,4.829862595419848,3.0,4.843370556161396,180,0.0,4.725268047982552,1.0
15448,4.9,4.9,4.93,15.0,42.0,19.348370068155265,-99.16445685027932,20,9,1.0,15.0,3.0,0.0,2.0,0.0,32,2.0,4.76,365,4.86,4.88,15.0,4.93,258,29.0,4.79,15.0
15449,4.88,4.88,4.99,7.3,83.0,19.4099991,-99.1701759,37,15,1.0,2.5,2.0,0.0,1.0,4.0,63,1.0,4.86,365,4.94,4.98,6.2,4.94,334,10.9,4.78,4.9
